ticker,date,estimate,period,reported,surprise1,surprise2
etn,2014-07-29,$1.11,"Jun 2014",$1.11,0.0,0.0
etn,2014-04-29,$1.00,"Mar 2014",$1.01,0.01,0.01
etn,2014-02-04,$1.06,"Dec 2013",$1.08,0.02,0.02
etn,2013-10-25,$1.12,"Sep 2013",$1.12,0.0,0.0
etn,2013-08-02,$1.11,"Jun 2013",$1.09,-0.02,-0.02
etn,2013-04-29,$0.79,"Mar 2013",$0.84,0.05,0.05
etn,2013-02-05,$0.92,"Dec 2012",$0.82,-0.1,-0.1
etn,2012-10-31,$1.09,"Sep 2012",$1.07,-0.02,-0.02
etn,2012-07-23,$1.09,"Jun 2012",$1.15,0.06,0.06
etn,2012-04-23,$0.90,"Mar 2012",$0.92,0.02,0.02
etn,2012-01-26,$1.11,"Dec 2011",$1.08,-0.03,-0.03
etn,2011-10-24,$1.08,"Sep 2011",$1.07,-0.01,-0.01
etn,2011-07-25,$0.95,"Jun 2011",$0.97,0.02,0.02
etn,2011-04-20,$0.80,"Mar 2011",$0.84,0.04,0.04
etn,2011-01-27,$1.67,"Dec 2010",$1.69,0.02,0.02
etn,2010-10-20,$1.38,"Sep 2010","","",""
etn,2010-07-21,$1.17,"Jun 2010","","",""
etn,2010-04-20,$0.83,"Mar 2010","","",""
etn,2010-01-25,$1.23,"Dec 2009","","",""
etn,2009-10-19,$0.91,"Sep 2009","","",""
etn,2009-07-20,$0.17,"Jun 2009","","",""
etr,2017-02-15,$0.15,"Dec 2016","","",""
etr,2016-10-25,$1.95,"Sep 2016",$2.31,0.36,0.36
etr,2016-08-02,$1.03,"Jun 2016",$3.11,2.08,2.08
etr,2016-04-26,$1.17,"Mar 2016",$1.35,0.18,0.18
etr,2016-02-18,$1.54,"Dec 2015",$1.58,0.04,0.04
etr,2015-11-02,$1.92,"Sep 2015",$1.90,-0.02,-0.02
etr,2015-08-04,$1.13,"Jun 2015",$0.83,-0.3,-0.3
etr,2015-04-28,$1.30,"Mar 2015",$1.68,0.38,0.38
etr,2015-02-05,$0.82,"Dec 2014",$0.75,-0.07,-0.07
etr,2014-11-04,$1.68,"Sep 2014",$1.68,0.0,0.0
etr,2014-07-29,$1.14,"Jun 2014",$1.11,-0.03,-0.03
etr,2014-04-24,$2.11,"Mar 2014",$2.29,0.18,0.18
etr,2014-02-11,$0.94,"Dec 2013",$1.00,0.06,0.06
etr,2013-10-29,$2.26,"Sep 2013",$2.41,0.15,0.15
etr,2013-07-30,$0.98,"Jun 2013",$1.01,0.03,0.03
etr,2013-04-25,$0.94,"Mar 2013",$0.94,0.0,0.0
etr,2013-02-08,$1.41,"Dec 2012",$1.72,0.31,0.31
etr,2012-11-05,$1.96,"Sep 2012",$1.95,-0.01,-0.01
etr,2012-07-31,$1.70,"Jun 2012",$2.11,0.41,0.41
etr,2012-04-26,$0.54,"Mar 2012",$0.44,-0.1,-0.1
etr,2012-01-31,$0.91,"Dec 2011",$0.94,0.03,0.03
etr,2011-11-01,$3.40,"Sep 2011",$3.53,0.13,0.13
etr,2011-08-02,$1.75,"Jun 2011",$1.76,0.01,0.01
etr,2011-04-29,$1.37,"Mar 2011",$1.38,0.01,0.01
etr,2011-02-08,$1.29,"Dec 2010",$1.30,0.01,0.01
etr,2010-10-21,$2.73,"Sep 2010","","",""
etr,2010-08-03,$1.68,"Jun 2010","","",""
etr,2010-04-29,$1.31,"Mar 2010","","",""
etr,2010-02-02,$1.64,"Dec 2009","","",""
etr,2009-10-22,$2.45,"Sep 2009","","",""
etr,2009-08-04,$1.24,"Jun 2009","","",""
etr,2009-05-04,$1.35,"Mar 2009","","",""
evhc,2017-02-22,$1.20,"Dec 2016","","",""
evhc,2016-11-01,$0.36,"Sep 2016",$1.06,0.7,0.7
evhc,2016-08-03,$0.35,"Jun 2016",$1.01,0.66,0.66
evhc,2016-05-05,$0.24,"Mar 2016",$0.74,0.5,0.5
evhc,2016-02-22,$0.35,"Dec 2015",$1.02,0.67,0.67
evhc,2015-11-04,$0.39,"Sep 2015",$0.99,0.6,0.6
evhc,2015-07-30,$0.34,"Jun 2015",$0.92,0.58,0.58
evhc,2015-04-30,$0.26,"Mar 2015",$0.57,0.31,0.31
evhc,2015-02-26,$0.36,"Dec 2014",$0.73,0.37,0.37
evhc,2014-11-05,$0.33,"Sep 2014",$0.66,0.33,0.33
evhc,2014-08-06,$0.25,"Jun 2014",$0.62,0.37,0.37
evhc,2014-05-07,$0.19,"Mar 2014",$0.53,0.34,0.34
evhc,2014-03-05,$0.17,"Dec 2013",$0.60,0.43,0.43
evhc,2013-11-13,$0.10,"Sep 2013",$0.53,0.43,0.43
ew,2017-02-01,$0.72,"Dec 2016","","",""
ew,2016-10-25,$0.68,"Sep 2016",$0.68,0.0,0.0
ew,2016-07-26,$0.70,"Jun 2016",$0.76,0.06,0.06
ew,2016-04-26,$0.66,"Mar 2016",$0.71,0.05,0.05
ew,2016-02-02,$0.59,"Dec 2015",$0.63,0.04,0.04
ew,2015-10-26,$0.98,"Sep 2015",$1.07,0.09,0.09
ew,2015-07-28,$1.04,"Jun 2015",$1.13,0.09,0.09
ew,2015-04-23,$1.04,"Mar 2015",$1.12,0.08,0.08
ew,2015-02-03,$0.94,"Dec 2014",$1.06,0.12,0.12
ew,2014-10-23,$0.72,"Sep 2014",$0.80,0.08,0.08
ew,2014-07-29,$0.77,"Jun 2014",$0.88,0.11,0.11
ew,2014-04-24,$0.68,"Mar 2014",$0.76,0.08,0.08
ew,2014-02-03,$0.83,"Dec 2013",$0.91,0.08,0.08
ew,2013-10-28,$0.66,"Sep 2013",$0.68,0.02,0.02
ew,2013-07-25,$0.76,"Jun 2013",$0.82,0.06,0.06
ew,2013-04-23,$0.76,"Mar 2013",$0.72,-0.04,-0.04
ew,2013-02-04,$0.77,"Dec 2012",$0.90,0.13,0.13
ew,2012-10-19,$0.56,"Sep 2012",$0.58,0.02,0.02
ew,2012-07-24,$0.65,"Jun 2012",$0.67,0.02,0.02
ew,2012-04-24,$0.48,"Mar 2012",$0.53,0.05,0.05
ew,2012-02-02,$0.59,"Dec 2011",$0.62,0.03,0.03
ew,2011-10-19,$0.39,"Sep 2011",$0.38,-0.01,-0.01
ew,2011-07-21,$0.50,"Jun 2011",$0.49,-0.01,-0.01
ew,2011-04-20,$0.42,"Mar 2011",$0.53,0.11,0.11
ew,2011-02-02,$0.53,"Dec 2010",$0.55,0.02,0.02
ew,2010-10-25,$0.42,"Sep 2010","","",""
ew,2010-07-21,$0.44,"Jun 2010","","",""
ew,2010-04-20,$0.79,"Mar 2010","","",""
ew,2010-02-04,$0.84,"Dec 2009","","",""
ew,2009-10-21,$0.70,"Sep 2009","","",""
ew,2009-07-20,$0.76,"Jun 2009","","",""
ewbc,2017-01-25,$0.71,"Dec 2016",Dec,N/A,N/A
ewbc,2016-10-19,$0.69,"Sep 2016",Sep,$0.76,0.07
ewbc,2016-07-20,$0.69,"Jun 2016",Jun,$0.71,0.02
ewbc,2016-04-20,$0.67,"Mar 2016",Mar,$0.74,0.07
ewbc,2016-01-27,$0.65,"Dec 2015",Dec,$0.63,-0.02
ewbc,2015-10-21,$0.65,"Sep 2015",Sep,$0.65,0.00
ewbc,2015-07-15,$0.65,"Jun 2015",Jun,$0.68,0.03
ewbc,2015-04-21,$0.64,"Mar 2015",Mar,$0.69,0.05
ewbc,2015-01-21,$0.65,"Dec 2014",Dec,$0.65,0.00
ewbc,2014-10-20,$0.60,"Sep 2014",Sep,$0.62,0.02
ewbc,2014-07-16,$0.58,"Jun 2014",Jun,$0.58,0.00
ewbc,2014-04-16,$0.51,"Mar 2014",Mar,$0.58,0.07
ewbc,2014-01-22,$0.54,"Dec 2013",Dec,$0.55,0.01
ewbc,2013-10-16,$0.54,"Sep 2013",Sep,$0.53,-0.01
ewbc,2013-07-17,$0.51,"Jun 2013",Jun,$0.52,0.01
ewbc,2013-04-17,$0.50,"Mar 2013",Mar,$0.50,0.00
ewbc,2013-01-23,$0.49,"Dec 2012",Dec,$0.49,0.00
ewbc,2012-10-17,$0.47,"Sep 2012",Sep,$0.48,0.01
ewbc,2012-07-18,$0.45,"Jun 2012",Jun,$0.47,0.02
ewbc,2012-04-17,$0.43,"Mar 2012",Mar,$0.45,0.02
ewbc,2012-01-19,$0.41,"Dec 2011",Dec,$0.43,0.02
ewbc,2011-10-19,$0.39,"Sep 2011",Sep,$0.41,0.02
ewbc,2011-07-20,$0.37,"Jun 2011",Jun,$0.39,0.02
ewbc,2011-04-26,$0.36,"Mar 2011",Mar,$0.37,0.01
ewbc,2011-01-25,$0.29,"Dec 2010",Dec,$0.22,-0.07
ewbc,2010-10-25,$0.21,"Sep 2010",Sep,N/A,N/A
ewbc,2010-07-27,$0.18,"Jun 2010",Jun,N/A,N/A
ewbc,2010-04-27,$0.07,"Mar 2010",Mar,N/A,N/A
ewbc,2010-01-27,"- $0.23","Dec 2009",Dec,N/A,N/A
ewbc,2009-10-22,"- $0.55","Sep 2009",Sep,N/A,N/A
ewbc,2009-07-16,"- $0.42","Jun 2009",Jun,N/A,N/A
exc,2017-02-08,$0.44,"Dec 2016","","",""
exc,2016-11-04,$0.74,"Sep 2016",$0.91,0.17,0.17
exc,2016-08-09,$0.56,"Jun 2016",$0.65,0.09,0.09
exc,2016-05-06,$0.66,"Mar 2016",$0.68,0.02,0.02
exc,2016-02-03,$0.39,"Dec 2015",$0.38,-0.01,-0.01
exc,2015-10-30,$0.71,"Sep 2015",$0.83,0.12,0.12
exc,2015-07-29,$0.51,"Jun 2015",$0.59,0.08,0.08
exc,2015-04-29,$0.68,"Mar 2015",$0.71,0.03,0.03
exc,2015-02-13,$0.51,"Dec 2014",$0.48,-0.03,-0.03
exc,2014-10-29,$0.71,"Sep 2014",$0.78,0.07,0.07
exc,2014-07-31,$0.50,"Jun 2014",$0.51,0.01,0.01
exc,2014-04-30,$0.69,"Mar 2014",$0.62,-0.07,-0.07
exc,2014-02-06,$0.53,"Dec 2013",$0.50,-0.03,-0.03
exc,2013-10-30,$0.66,"Sep 2013",$0.78,0.12,0.12
exc,2013-07-31,$0.54,"Jun 2013",$0.53,-0.01,-0.01
exc,2013-05-01,$0.68,"Mar 2013",$0.71,0.03,0.03
exc,2013-02-07,$0.65,"Dec 2012",$0.64,-0.01,-0.01
exc,2012-11-01,$0.72,"Sep 2012",$0.77,0.05,0.05
exc,2012-08-01,$0.63,"Jun 2012",$0.61,-0.02,-0.02
exc,2012-05-04,$0.81,"Mar 2012",$0.85,0.04,0.04
exc,2012-01-25,$0.88,"Dec 2011",$0.82,-0.06,-0.06
exc,2011-10-26,$1.09,"Sep 2011",$1.12,0.03,0.03
exc,2011-07-27,$0.97,"Jun 2011",$1.05,0.08,0.08
exc,2011-04-27,$1.06,"Mar 2011",$1.17,0.11,0.11
exc,2011-01-26,$0.91,"Dec 2010",$0.96,0.05,0.05
exc,2010-10-22,$1.11,"Sep 2010","","",""
exc,2010-07-22,$0.90,"Jun 2010","","",""
exc,2010-04-23,$0.89,"Mar 2010","","",""
exc,2010-01-22,$0.85,"Dec 2009","","",""
exc,2009-10-23,$0.95,"Sep 2009","","",""
exc,2009-07-24,$0.96,"Jun 2009","","",""
expd,2017-02-28,$0.59,"Dec 2016","","",""
expd,2016-11-08,$0.65,"Sep 2016",$0.59,-0.06,-0.06
expd,2016-08-02,$0.59,"Jun 2016",$0.63,0.04,0.04
expd,2016-05-03,$0.55,"Mar 2016",$0.53,-0.02,-0.02
expd,2016-02-23,$0.60,"Dec 2015",$0.61,0.01,0.01
expd,2015-11-03,$0.59,"Sep 2015",$0.62,0.03,0.03
expd,2015-08-04,$0.53,"Jun 2015",$0.61,0.08,0.08
expd,2015-05-06,$0.48,"Mar 2015",$0.55,0.07,0.07
expd,2015-02-24,$0.49,"Dec 2014",$0.51,0.02,0.02
expd,2014-11-04,$0.49,"Sep 2014",$0.53,0.04,0.04
expd,2014-08-05,$0.47,"Jun 2014",$0.46,-0.01,-0.01
expd,2014-05-07,$0.42,"Mar 2014",$0.42,0.0,0.0
expd,2014-02-25,$0.47,"Dec 2013",$0.41,-0.06,-0.06
expd,2013-11-05,$0.49,"Sep 2013",$0.45,-0.04,-0.04
expd,2013-08-06,$0.43,"Jun 2013",$0.45,0.02,0.02
expd,2013-05-01,$0.39,"Mar 2013",$0.39,0.0,0.0
expd,2013-02-26,$0.43,"Dec 2012",$0.40,-0.03,-0.03
expd,2012-11-06,$0.43,"Sep 2012",$0.42,-0.01,-0.01
expd,2012-08-07,$0.43,"Jun 2012",$0.39,-0.04,-0.04
expd,2012-05-02,$0.37,"Mar 2012",$0.36,-0.01,-0.01
expd,2012-02-21,$0.47,"Dec 2011",$0.43,-0.04,-0.04
expd,2011-11-01,$0.49,"Sep 2011",$0.50,0.01,0.01
expd,2011-08-02,$0.46,"Jun 2011",$0.44,-0.02,-0.02
expd,2011-05-04,$0.37,"Mar 2011",$0.42,0.05,0.05
expd,2011-02-22,$0.45,"Dec 2010",$0.45,0.0,0.0
expd,2010-11-02,$0.41,"Sep 2010","","",""
expd,2010-08-03,$0.39,"Jun 2010","","",""
expd,2010-05-05,$0.28,"Mar 2010","","",""
expd,2010-02-23,$0.28,"Dec 2009","","",""
expd,2009-11-03,$0.29,"Sep 2009","","",""
expd,2009-08-04,$0.25,"Jun 2009","","",""
expd,2009-05-06,$0.29,"Mar 2009","","",""
expe,2017-02-08,$1.10,"Dec 2016","","",""
expe,2016-10-27,$2.24,"Sep 2016",$2.24,0.0,0.0
expe,2016-07-28,$0.44,"Jun 2016",$0.40,-0.04,-0.04
expe,2016-04-28,"- $0.32","Mar 2016","- $0.17",0.15,0.15
expe,2016-02-10,$0.89,"Dec 2015",$0.56,-0.33,-0.33
expe,2015-10-29,$1.91,"Sep 2015",$1.59,-0.32,-0.32
expe,2015-07-30,$0.71,"Jun 2015",$0.58,-0.13,-0.13
expe,2015-04-30,"- $0.06","Mar 2015","- $0.25",-0.19,-0.19
expe,2015-02-05,$0.86,"Dec 2014",$0.78,-0.08,-0.08
expe,2014-10-30,$1.62,"Sep 2014",$1.82,0.2,0.2
expe,2014-07-31,$0.68,"Jun 2014",$0.94,0.26,0.26
expe,2014-05-01,$0.02,"Mar 2014",$0.01,-0.01,-0.01
expe,2014-02-06,$0.76,"Dec 2013",$0.81,0.05,0.05
expe,2013-10-30,$1.26,"Sep 2013",$1.34,0.08,0.08
expe,2013-07-25,$0.70,"Jun 2013",$0.57,-0.13,-0.13
expe,2013-04-25,$0.11,"Mar 2013","- $0.24",-0.35,-0.35
expe,2013-02-05,$0.55,"Dec 2012",$0.57,0.02,0.02
expe,2012-10-25,$1.17,"Sep 2012",$1.22,0.05,0.05
expe,2012-07-26,$0.62,"Jun 2012",$0.82,0.2,0.2
expe,2012-04-26,$0.05,"Mar 2012",$0.17,0.12,0.12
expe,2012-02-09,$0.60,"Dec 2011",$0.50,-0.1,-0.1
expe,2011-10-27,$0.69,"Sep 2011",$0.76,0.07,0.07
expe,2011-07-28,$0.46,"Jun 2011",$0.50,0.04,0.04
expe,2011-04-28,$0.22,"Mar 2011",$0.21,-0.01,-0.01
expe,2011-02-10,$0.33,"Dec 2010",$0.29,-0.04,-0.04
expe,2010-10-28,$0.55,"Sep 2010","","",""
expe,2010-07-29,$0.38,"Jun 2010","","",""
expe,2010-04-29,$0.19,"Mar 2010","","",""
expe,2010-02-11,$0.25,"Dec 2009","","",""
expe,2009-10-29,$0.38,"Sep 2009","","",""
expe,2009-07-30,$0.27,"Jun 2009","","",""
exr,2017-02-28,$0.98,"Dec 2016","","",""
exr,2016-10-26,$0.99,"Sep 2016",$1.02,0.03,0.03
exr,2016-07-27,$0.92,"Jun 2016",$0.94,0.02,0.02
exr,2016-05-02,$0.84,"Mar 2016",$0.86,0.02,0.02
exr,2016-02-23,$0.87,"Dec 2015",$0.87,0.0,0.0
exr,2015-10-28,$0.78,"Sep 2015",$0.81,0.03,0.03
exr,2015-07-29,$0.74,"Jun 2015",$0.75,0.01,0.01
exr,2015-04-29,$0.67,"Mar 2015",$0.69,0.02,0.02
exr,2015-02-19,$0.68,"Dec 2014",$0.68,0.0,0.0
exr,2014-10-29,$0.66,"Sep 2014",$0.72,0.06,0.06
exr,2014-07-30,$0.62,"Jun 2014",$0.63,0.01,0.01
exr,2014-04-28,$0.55,"Mar 2014",$0.55,0.0,0.0
exr,2014-02-20,$0.55,"Dec 2013",$0.57,0.02,0.02
exr,2013-10-28,$0.52,"Sep 2013",$0.46,-0.06,-0.06
exr,2013-08-01,$0.49,"Jun 2013",$0.50,0.01,0.01
exr,2013-04-29,$0.44,"Mar 2013",$0.46,0.02,0.02
exr,2013-02-21,$0.43,"Dec 2012",$0.45,0.02,0.02
exr,2012-10-29,$0.41,"Sep 2012",$0.43,0.02,0.02
exr,2012-07-30,$0.35,"Jun 2012",$0.39,0.04,0.04
exr,2012-04-30,$0.33,"Mar 2012",$0.33,0.0,0.0
exr,2012-02-21,$0.32,"Dec 2011",$0.35,0.03,0.03
exr,2011-10-27,$0.30,"Sep 2011",$0.33,0.03,0.03
exr,2011-07-28,$0.26,"Jun 2011",$0.27,0.01,0.01
exr,2011-04-27,$0.24,"Mar 2011",$0.25,0.01,0.01
exr,2011-02-22,$0.24,"Dec 2010",$0.27,0.03,0.03
exr,2010-10-28,$0.23,"Sep 2010","","",""
exr,2010-07-28,$0.21,"Jun 2010","","",""
exr,2010-05-03,$0.17,"Mar 2010","","",""
exr,2010-02-22,$0.21,"Dec 2009","","",""
exr,2009-11-02,$0.21,"Sep 2009","","",""
exr,2009-08-03,$0.12,"Jun 2009","","",""
f,2017-01-26,$0.37,"Dec 2016","","",""
f,2016-10-27,$0.21,"Sep 2016",$0.26,0.05,0.05
f,2016-07-28,$0.60,"Jun 2016",$0.52,-0.08,-0.08
f,2016-04-28,$0.43,"Mar 2016",$0.68,0.25,0.25
f,2016-01-28,$0.49,"Dec 2015",$0.58,0.09,0.09
f,2015-10-27,$0.45,"Sep 2015",$0.45,0.0,0.0
f,2015-07-28,$0.35,"Jun 2015",$0.47,0.12,0.12
f,2015-04-28,$0.25,"Mar 2015",$0.23,-0.02,-0.02
f,2015-01-29,$0.22,"Dec 2014",$0.26,0.04,0.04
f,2014-10-24,$0.19,"Sep 2014",$0.24,0.05,0.05
f,2014-07-24,$0.37,"Jun 2014",$0.40,0.03,0.03
f,2014-04-25,$0.32,"Mar 2014",$0.25,-0.07,-0.07
f,2014-01-28,$0.28,"Dec 2013",$0.31,0.03,0.03
f,2013-10-24,$0.38,"Sep 2013",$0.45,0.07,0.07
f,2013-07-24,$0.37,"Jun 2013",$0.45,0.08,0.08
f,2013-04-24,$0.38,"Mar 2013",$0.41,0.03,0.03
f,2013-01-29,$0.26,"Dec 2012",$0.31,0.05,0.05
f,2012-10-30,$0.31,"Sep 2012",$0.40,0.09,0.09
f,2012-07-25,$0.28,"Jun 2012",$0.30,0.02,0.02
f,2012-04-27,$0.35,"Mar 2012",$0.39,0.04,0.04
f,2012-01-27,$0.25,"Dec 2011",$0.20,-0.05,-0.05
f,2011-10-26,$0.44,"Sep 2011",$0.46,0.02,0.02
f,2011-07-26,$0.60,"Jun 2011",$0.65,0.05,0.05
f,2011-04-26,$0.50,"Mar 2011",$0.62,0.12,0.12
f,2011-01-28,$0.49,"Dec 2010",$0.30,-0.19,-0.19
f,2010-10-26,$0.38,"Sep 2010","","",""
f,2010-07-23,$0.40,"Jun 2010","","",""
f,2010-04-27,$0.31,"Mar 2010","","",""
f,2010-01-28,$0.24,"Dec 2009","","",""
f,2009-11-02,"- $0.15","Sep 2009","","",""
f,2009-07-23,"- $0.55","Jun 2009","","",""
fast,2017-01-18,$0.38,"Dec 2016",$0.40,0.02,0.02
fast,2016-10-11,$0.45,"Sep 2016",$0.44,-0.01,-0.01
fast,2016-07-12,$0.48,"Jun 2016",$0.45,-0.03,-0.03
fast,2016-04-12,$0.44,"Mar 2016",$0.44,0.0,0.0
fast,2016-01-15,$0.40,"Dec 2015",$0.39,-0.01,-0.01
fast,2015-10-13,$0.46,"Sep 2015",$0.47,0.01,0.01
fast,2015-07-14,$0.47,"Jun 2015",$0.48,0.01,0.01
fast,2015-04-14,$0.42,"Mar 2015",$0.43,0.01,0.01
fast,2015-01-15,$0.40,"Dec 2014",$0.40,0.0,0.0
fast,2014-10-10,$0.45,"Sep 2014",$0.45,0.0,0.0
fast,2014-07-11,$0.44,"Jun 2014",$0.44,0.0,0.0
fast,2014-04-11,$0.37,"Mar 2014",$0.38,0.01,0.01
fast,2014-01-15,$0.34,"Dec 2013",$0.33,-0.01,-0.01
fast,2013-10-09,$0.41,"Sep 2013",$0.40,-0.01,-0.01
fast,2013-07-10,$0.41,"Jun 2013",$0.41,0.0,0.0
fast,2013-04-10,$0.37,"Mar 2013",$0.37,0.0,0.0
fast,2013-01-17,$0.33,"Dec 2012",$0.33,0.0,0.0
fast,2012-10-11,$0.37,"Sep 2012",$0.37,0.0,0.0
fast,2012-07-12,$0.37,"Jun 2012",$0.38,0.01,0.01
fast,2012-04-12,$0.35,"Mar 2012",$0.34,-0.01,-0.01
fast,2012-01-18,$0.30,"Dec 2011",$0.30,0.0,0.0
fast,2011-10-13,$0.33,"Sep 2011",$0.33,0.0,0.0
fast,2011-07-12,$0.32,"Jun 2011",$0.32,0.0,0.0
fast,2011-04-12,$0.52,"Mar 2011",$0.54,0.02,0.02
fast,2011-01-18,$0.45,"Dec 2010",$0.54,0.09,0.09
fast,2010-10-12,$0.50,"Sep 2010","","",""
fast,2010-07-13,$0.44,"Jun 2010","","",""
fast,2010-04-13,$0.33,"Mar 2010","","",""
fast,2010-01-19,$0.31,"Dec 2009","","",""
fast,2009-10-12,$0.32,"Sep 2009","","",""
fast,2009-07-13,$0.33,"Jun 2009","","",""
fb,2017-02-01,$1.12,"Dec 2016","","",""
fb,2016-11-02,$0.76,"Sep 2016",$0.88,0.12,0.12
fb,2016-07-27,$0.62,"Jun 2016",$0.76,0.14,0.14
fb,2016-04-27,$0.44,"Mar 2016",$0.57,0.13,0.13
fb,2016-01-27,$0.50,"Dec 2015",$0.59,0.09,0.09
fb,2015-11-04,$0.35,"Sep 2015",$0.36,0.01,0.01
fb,2015-07-29,$0.31,"Jun 2015",$0.30,-0.01,-0.01
fb,2015-04-22,$0.24,"Mar 2015",$0.23,-0.01,-0.01
fb,2015-01-28,$0.33,"Dec 2014",$0.32,-0.01,-0.01
fb,2014-10-28,$0.32,"Sep 2014",$0.32,0.0,0.0
fb,2014-07-23,$0.26,"Jun 2014",$0.30,0.04,0.04
fb,2014-04-23,$0.18,"Mar 2014",$0.25,0.07,0.07
fb,2014-01-29,$0.21,"Dec 2013",$0.20,-0.01,-0.01
fb,2013-10-30,$0.13,"Sep 2013",$0.17,0.04,0.04
fb,2013-07-24,$0.09,"Jun 2013",$0.13,0.04,0.04
fb,2013-05-01,$0.08,"Mar 2013",$0.09,0.01,0.01
fb,2013-01-30,$0.11,"Dec 2012",$0.09,-0.02,-0.02
fb,2012-10-23,$0.07,"Sep 2012",$0.06,-0.01,-0.01
fb,2012-07-26,$0.09,"Jun 2012",$0.11,0.02,0.02
fbhs,2017-01-31,$0.69,"Dec 2016","","",""
fbhs,2016-10-26,$0.78,"Sep 2016",$0.80,0.02,0.02
fbhs,2016-07-27,$0.73,"Jun 2016",$0.82,0.09,0.09
fbhs,2016-04-20,$0.33,"Mar 2016",$0.39,0.06,0.06
fbhs,2016-02-03,$0.54,"Dec 2015",$0.56,0.02,0.02
fbhs,2015-10-21,$0.65,"Sep 2015",$0.61,-0.04,-0.04
fbhs,2015-07-22,$0.58,"Jun 2015",$0.59,0.01,0.01
fbhs,2015-04-30,$0.33,"Mar 2015",$0.28,-0.05,-0.05
fbhs,2015-02-04,$0.50,"Dec 2014",$0.44,-0.06,-0.06
fbhs,2014-10-29,$0.56,"Sep 2014",$0.55,-0.01,-0.01
fbhs,2014-07-30,$0.55,"Jun 2014",$0.55,0.0,0.0
fbhs,2014-04-30,$0.32,"Mar 2014",$0.25,-0.07,-0.07
fbhs,2014-01-29,$0.37,"Dec 2013",$0.38,0.01,0.01
fbhs,2013-10-23,$0.41,"Sep 2013",$0.46,0.05,0.05
fbhs,2013-07-24,$0.38,"Jun 2013",$0.41,0.03,0.03
fbhs,2013-05-02,$0.17,"Mar 2013",$0.24,0.07,0.07
fbhs,2013-01-31,$0.22,"Dec 2012",$0.23,0.01,0.01
fbhs,2012-10-23,$0.25,"Sep 2012",$0.29,0.04,0.04
fbhs,2012-07-26,$0.29,"Jun 2012",$0.29,0.0,0.0
fbhs,2012-04-26,$0.03,"Mar 2012",$0.08,0.05,0.05
fbhs,2012-02-01,$0.15,"Dec 2011",$0.16,0.01,0.01
fbhs,2011-11-02,$0.23,"Sep 2011",$0.19,-0.04,-0.04
fbnk,2017-01-25,$0.25,"Dec 2016",Dec,N/A,N/A
fbnk,2016-10-19,$0.25,"Sep 2016",Sep,$0.24,-0.01
fbnk,2016-07-20,$0.22,"Jun 2016",Jun,$0.22,0.00
fbnk,2016-04-20,$0.23,"Mar 2016",Mar,$0.23,0.00
fbnk,2016-01-27,$0.24,"Dec 2015",Dec,$0.18,-0.06
fbnk,2015-10-21,$0.20,"Sep 2015",Sep,$0.25,0.05
fbnk,2015-07-22,$0.18,"Jun 2015",Jun,$0.19,0.01
fbnk,2015-04-23,$0.16,"Mar 2015",Mar,$0.16,0.00
fbnk,2015-01-29,$0.18,"Dec 2014",Dec,$0.17,-0.01
fbnk,2014-10-23,$0.15,"Sep 2014",Sep,$0.17,0.02
fbnk,2014-07-24,$0.10,"Jun 2014",Jun,$0.14,0.04
fbnk,2014-04-24,$0.09,"Mar 2014",Mar,$0.10,0.01
fbnk,2014-03-07,$0.08,"Dec 2013",Dec,$0.07,-0.01
fbnk,2013-10-30,$0.07,"Sep 2013",Sep,$0.06,-0.01
fbnk,2013-07-29,$0.08,"Jun 2013",Jun,$0.06,-0.02
fbnk,2013-05-08,$0.11,"Mar 2013",Mar,$0.05,-0.06
fbnk,2013-02-21,$0.06,"Dec 2012",Dec,$0.20,0.14
fbnk,2012-10-31,$0.05,"Sep 2012",Sep,"- $0.05",-0.10
fbnk,2012-08-01,$0.05,"Jun 2012",Jun,$0.05,0.00
fcb,2017-01-25,$0.62,"Dec 2016",Dec,N/A,N/A
fcb,2016-10-20,$0.58,"Sep 2016",Sep,$0.59,0.01
fcb,2016-07-21,$0.55,"Jun 2016",Jun,$0.56,0.01
fcb,2016-04-21,$0.51,"Mar 2016",Mar,$0.53,0.02
fcb,2016-01-25,$0.50,"Dec 2015",Dec,$0.52,0.02
fcb,2015-10-22,$0.47,"Sep 2015",Sep,$0.48,0.01
fcb,2015-07-21,$0.42,"Jun 2015",Jun,$0.44,0.02
fcb,2015-04-23,$0.37,"Mar 2015",Mar,$0.43,0.06
fcb,2015-01-29,$0.27,"Dec 2014",Dec,$0.31,0.04
fcb,2014-10-23,$0.22,"Sep 2014",Sep,$0.01,-0.21
fcf,2017-01-25,$0.17,"Dec 2016",Dec,N/A,N/A
fcf,2016-10-26,$0.18,"Sep 2016",Sep,$0.19,0.01
fcf,2016-07-27,$0.17,"Jun 2016",Jun,$0.14,-0.03
fcf,2016-04-26,$0.15,"Mar 2016",Mar,$0.14,-0.01
fcf,2016-01-27,$0.16,"Dec 2015",Dec,$0.14,-0.02
fcf,2015-10-28,$0.16,"Sep 2015",Sep,$0.14,-0.02
fcf,2015-07-29,$0.15,"Jun 2015",Jun,$0.15,0.00
fcf,2015-04-28,$0.15,"Mar 2015",Mar,$0.16,0.01
fcf,2015-01-28,$0.15,"Dec 2014",Dec,$0.12,-0.03
fcf,2014-10-29,$0.14,"Sep 2014",Sep,$0.13,-0.01
